protein,ADOL,AGED,CHLD,INFT,MDAG
vitamin_k-dependent_protein_s,0.00888989184453037,0.016675760593356046,0.0,0.00951975867131301,0.01876180846803778
dematin,0.00889026395951941,0.00833653729155289,0.0,0.0,0.020888587242444114
transmembrane_protein_59,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
retinoic_acid_receptor_rxr-beta,0.014092068268134552,0.013213996315876797,0.009121855185134515,0.0,0.01615904711944177
left-right_determination_factor_1,0.00889083895370241,0.0,0.0,0.0,0.0
testis_anion_transporter_1,0.008890702810023778,0.0,0.009122489628357872,0.0,0.008078681602867043
pancreatic_alpha-amylase,0.03635270572314609,0.03922651492434037,0.028873877426283095,0.030142572458973747,0.04428965117942326
"keratin,_type_i_cytoskeletal_18",0.06192084967188463,0.08140911858023687,0.05392176115141126,0.045637642121257045,0.09091476645985944
haptoglobin-related_protein,0.028187713274216104,0.029901955894790052,0.014446706801616142,0.01507772694339257,0.035549256482305926
squamous_cell_carcinoma_antigen_recognized_by_t-cells_3,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
solute_carrier_family_22_member_2,0.02492776214470505,0.03722449922091552,0.018210535585777385,0.019006430142631495,0.04561897922655515
interleukin-8,0.10341467566995957,0.14349751140253428,0.09325366290739279,0.08461171049285243,0.1687886136270326
"nacht,_lrr_and_pyd_domains-containing_protein_12",0.014090563924372463,0.019360892986522996,0.0,0.009518948696086571,0.022688208492655144
tumor_necrosis_factor_receptor_superfamily_member_13c,0.06185203394533608,0.06611408434636647,0.05314784797746641,0.04978451501590559,0.06860399397309269
fatty_acid_synthase,0.04419092799702639,0.06434160671683474,0.044082943250055295,0.036522532549383875,0.06722329572866415
cytochrome_p450_3a5,0.03634962207462376,0.03971300782332524,0.031519969039210755,0.02455465121492553,0.043756617061279035
ubiquitin_d,0.0,0.023412675639021427,0.014456184405781001,0.009517723414199635,0.026855531197006094
h(+)/cl(-)_exchange_transporter_3,0.024953313362974208,0.016665748443975524,0.009116180864825596,0.009514042995236342,0.04121064020277641
pyrroline-5-carboxylate_reductase_2,0.008890754337113872,0.0,0.009122542498795114,0.0,0.0
adseverin,0.0,0.02340832227703416,0.0,0.0,0.02268250378898592
prostaglandin_d2_receptor_2,0.01777800062455229,0.016669679408786605,0.02118211914368061,0.00951628708096409,0.03079611760311879
histone_h3.1,0.008889894316743162,0.0,0.021189852382154373,0.009519761318687084,0.008077946952307721
interleukin-18-binding_protein,0.06020791353883386,0.06036234862317615,0.05405814333038172,0.031133523971903745,0.06380258111076484
cytosolic_phospholipase_a2_zeta,0.014089907119476809,0.01935999051524037,0.00912045626449956,0.0,0.02562476372438707
nuclear_receptor_coactivator_6,0.02064697507530769,0.01936033184994292,0.014457626412264645,0.009518672808485677,0.018759668418999523
band_3_anion_transport_protein,0.026659106265814185,0.016652738788758788,0.036552588859038906,0.03528215590980064,0.029892644013056306
nadh-cytochrome_b5_reductase_1,0.008889569537515128,0.013213230908137415,0.01445875146919513,0.019045757410884576,0.01280374098712492
integrin_alpha-3,0.02952861732797127,0.02989472470014671,0.014450757232099687,0.028576012515048547,0.030774299571421526
usherin,0.01409083923508627,0.013213034167404452,0.02118620656969078,0.0,0.016157938857887567
cytochrome_c_oxidase_subunit_2,0.0,0.0,0.0,0.0,0.008078829764618557
serine/threonine-protein_kinase_tao1,0.008889915196145256,0.01667580439658179,0.009121681480836632,0.0,0.018761857750811246
dixin,0.0,0.0,0.0,0.0,0.008078829764618557
prelamin-a/c,0.0,0.008336863944002253,0.0,0.0,0.016159307197816386
calsyntenin-2,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
insulin_receptor_substrate_1,0.06326067070179445,0.07440712308368444,0.056446248129830894,0.053362857557425356,0.09306889570462541
ribonucleoside-diphosphate_reductase_subunit_m2_b,0.03958324134353153,0.0510599864411876,0.03934304531122549,0.018974664859885717,0.04958596117083448
"actin,_alpha_skeletal_muscle",0.008890484923944085,0.013214591515330481,0.0,0.0,0.012805059427876188
ap-2_complex_subunit_beta,0.0,0.01321393795701615,0.009122248231743967,0.0,0.016159044083008552
tight_junction_protein_zo-2,0.0,0.008336864679815573,0.009122397572815463,0.009520531022183308,0.008078600080448582
cullin-2,0.008890400314094181,0.013214465753393509,0.009122179246148577,0.0,0.01280493756341486
"1-phosphatidylinositol_4,5-bisphosphate_phosphodiesterase_beta-4",0.008890594056034361,0.0,0.0,0.0,0.016159274022202255
cytosolic_acyl_coenzyme_a_thioester_hydrolase,0.0,0.0,0.009122512194247862,0.009520650646097334,0.0
rho_gdp-dissociation_inhibitor_1,0.0,0.0,0.0,0.00952047900991932,0.01615922034301632
heme_oxygenase_1,0.05782006544656251,0.07052212645304064,0.05444832053235307,0.05418975073274545,0.07473910704430083
udp-glucuronosyltransferase_1-1,0.055588297725284994,0.07716598874752507,0.06084523211618049,0.051136300856233344,0.0797524250509156
hepatic_triacylglycerol_lipase,0.062459216190859486,0.06991076085798804,0.0540706377363829,0.047683849940166695,0.08565134922454488
calreticulin,0.05911599556152607,0.07006819080976034,0.05297324123885305,0.05220333173820563,0.07235982244860399
cytochrome_p450_2a6,0.03469887507473716,0.04138702228028805,0.02350614987886439,0.015035031662976117,0.049471433099751404
septin-11,0.008889849935096582,0.013213647683997506,0.0,0.0,0.022688980601673743
sperm_surface_protein_sp17,0.014089542819999175,0.023413992842950412,0.00912022045191224,0.0,0.02424684674946932
d-amino_acid_oxidase_activator,0.030786796816707273,0.0,0.009115221478614483,0.0,0.03556258365877594
neutrophil_defensin_1,0.04818514979137645,0.05332673477452208,0.04102684844895946,0.021910425752654603,0.05974914076740892
peroxisome_proliferator-activated_receptor_gamma_coactivator_1-beta,0.014092068268134552,0.013213996315876797,0.009121855185134515,0.0,0.01615904711944177
rap_guanine_nucleotide_exchange_factor_5,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
tetratricopeptide_repeat_protein_37,0.014091075962690158,0.0,0.02118656250022359,0.01508975756453245,0.0
proprotein_convertase_subtilisin/kexin_type_9,0.046402477128764524,0.05690171351904673,0.041970101790707315,0.014858832944377707,0.06336060013171975
tafazzin,0.022947098259184805,0.013186456196893615,0.03808756623958709,0.04653004310649889,0.022642290456894264
guanidinoacetate_n-methyltransferase,0.0,0.008335989854061655,0.0256231784042479,0.0,0.012803900318320004
small_ubiquitin-related_modifier_3,0.0,0.026437400631721945,0.0,0.0,0.027965219293112277
e3_ubiquitin-protein_ligase_march8,0.0,0.00833441475464953,0.0,0.0,0.03757585461831401
akt-interacting_protein,0.0,0.008337093589256286,0.0,0.0,0.0
rab_gdp_dissociation_inhibitor_beta,0.008889977419422324,0.013213837173468971,0.0091217453263179,0.009519850309359229,0.01876198907087982
ficolin-1,0.045151708104602825,0.05098602077636791,0.04275250363689604,0.04762445420190331,0.051971528247300836
tyrosine-protein_kinase_fer,0.061863378787206734,0.06366275218570301,0.052619472337458534,0.0438212324844239,0.06496451490864719
adp-ribosyl_cyclase/cyclic_adp-ribose_hydrolase_1,0.008890400314094181,0.013214465753393509,0.009122179246148577,0.0,0.01280493756341486
transcription_factor_sp3,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
glutathione_peroxidase_7,0.02953414437412969,0.03480954254757131,0.023561262294353305,0.00950607457263738,0.0380683056981143
atypical_chemokine_receptor_1,0.03971463518183066,0.034068334176020294,0.02887510912776547,0.028521787738885643,0.04374462335323067
frizzled-2,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
trimeric_intracellular_cation_channel_type_b,0.008887305876068844,0.008333763451191177,0.0273807962594285,0.03165379735043828,0.01280048061161197
heart-_and_neural_crest_derivatives-expressed_protein_1,0.028185812204262285,0.02989962866424028,0.0,0.0,0.02897061019146871
galectin-2,0.014070557839306231,0.03927193604187173,0.014437447218929594,0.015067785253236817,0.043441284521304455
c-c_motif_chemokine_23,0.02665836245537916,0.03879200804949233,0.014437882507337222,0.009505673733422666,0.04014409926192166
c-c_chemokine_receptor_type_2,0.03178215249966695,0.049383462843394454,0.01439513478024247,0.015023902299003444,0.050934110540076974
chorionic_somatomammotropin_hormone_2,0.06301212598177573,0.052604229435730517,0.03669031974044925,0.08553349242849385,0.05929906612343824
epiplakin,0.0,0.029896353181358564,0.0,0.0,0.02896852079111254
mixed_lineage_kinase_domain-like_protein,0.0,0.028854659054114114,0.009119755007303564,0.0,0.029916837549292707
interleukin-1_receptor-associated_kinase_3,0.04451017913861778,0.043155453266855145,0.03797813258826386,0.030095544125811325,0.049115617516726766
cytosolic_5'-nucleotidase_1a,0.014079605558543293,0.03412215517764782,0.02357482279328422,0.00951154571898213,0.03497071069998301
centrosomal_protein_of_57_kda,0.0,0.0,0.023589397108201973,0.0,0.0
85/88_kda_calcium-independent_phospholipase_a2,0.014089907119476809,0.01935999051524037,0.00912045626449956,0.0,0.02562476372438707
conserved_oligomeric_golgi_complex_subunit_5,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
"methylcrotonoyl-coa_carboxylase_subunit_alpha,_mitochondrial",0.0,0.0,0.014458241146161416,0.024627808259489306,0.0
neurexin-3,0.02298422633259389,0.016669450515445904,0.014453804332720116,0.0,0.03236061151097071
tumor_necrosis_factor_ligand_superfamily_member_18,0.0,0.0,0.0,0.0,0.03304514148171386
cleavage_and_polyadenylation_specificity_factor_subunit_4,0.0,0.0,0.01445970288801479,0.0,0.0
forkhead_box_protein_c1,0.008890646366557002,0.0,0.00912243171337058,0.009520566652752083,0.0
zinc_finger_protein_zic_1,0.0,0.008336944023571395,0.0,0.009520621631149358,0.008078676966244
vacuolar_protein_sorting-associated_protein_4a,0.008890754337113872,0.0,0.009122542498795114,0.0,0.0
ctd_small_phosphatase-like_protein,0.0,0.03875433908229482,0.0,0.0,0.04250877273427179
desmocollin-2,0.033747532533500796,0.04933150822001255,0.03144277740762412,0.03278768182155353,0.05261189632947716
heterogeneous_nuclear_ribonucleoprotein_f,0.0,0.027705345904550017,0.0,0.0,0.02684499965665347
inositol-trisphosphate_3-kinase_a,0.0,0.01321449149581427,0.0,0.0,0.016159652661909843
claudin-3,0.04553976083013822,0.06401548728768561,0.03955763986349674,0.035751377564197884,0.06334679287865873
fras1-related_extracellular_matrix_protein_1,0.0,0.0,0.009122622981627181,0.0,0.0
t-box_transcription_factor_tbx21,0.017782737675144107,0.0,0.01824649794580986,0.0,0.0
syntaxin-1a,0.03475465508478897,0.029873889771389793,0.03376998545413324,0.03292872233793053,0.03757075342610638
amiloride-sensitive_sodium_channel_subunit_alpha,0.0,0.021548020474940744,0.0,0.031665169214621994,0.02423905812204862
complement_c2,0.02955038803958208,0.013201973081480836,0.03380195305300642,0.026732376459975837,0.024229126992065707
caspase-7,0.03068010884773147,0.04573483564368857,0.02883319300239893,0.015033110333962294,0.04922843928536679
elav-like_protein_1,0.02298253993586836,0.02501754613160251,0.01823898048464008,0.01903611823063975,0.02898327151026768
syntaxin-2,0.024962267343627054,0.0308696025833955,0.02357964650416717,0.0,0.025614409618469756
sphingomyelin_phosphodiesterase_3,0.022975960808721694,0.030864915395312758,0.014449835920157526,0.0,0.0371095298236555
vasoactive_intestinal_polypeptide_receptor_2,0.03070149546243717,0.04451450804620848,0.033714249587733815,0.0,0.047373561013648785
ribonuclease_7,0.04865636455042987,0.044696071095670226,0.04717711430009023,0.030045120127006948,0.05080124219469034
cytosolic_phospholipase_a2_beta,0.014089907119476809,0.01935999051524037,0.00912045626449956,0.0,0.02562476372438707
baculoviral_iap_repeat-containing_protein_3,0.02293255437545735,0.045140490319945076,0.0144213100321884,0.015051220864191675,0.04718775371917269
nuclear_receptor-binding_protein,0.0,0.008336944023571395,0.0,0.009520621631149358,0.008078676966244
long-chain-fatty-acid--coa_ligase_3,0.0,0.0,0.0,0.0,0.008078829764618557
beta-ureidopropionase,0.008881104840095588,0.0,0.009112641432664671,0.044989418217152015,0.008069960251502525
"ornithine_carbamoyltransferase,_mitochondrial",0.061423939908357664,0.035804106979755175,0.07713280118323518,0.08686025052743718,0.05010003001955301
cd9_antigen,0.0412588300925649,0.06556196537757958,0.04182253815224302,0.034700578821109204,0.0662191967212891
calcium-dependent_secretion_activator_1,0.028194409972082727,0.026432633394427606,0.018239433112223143,0.0,0.02991546964938241
chromogranin-a,0.06961463473199768,0.1169721014514656,0.06161323287604333,0.05249747817053309,0.11864946325625886
collagen_alpha-1(xxvi)_chain,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
chordin-like_protein_1,0.008890310654478543,0.013213704767198037,0.0,0.0,0.020887191155993388
voltage-dependent_anion-selective_channel_protein_2,0.0,0.016676547922715404,0.0,0.0,0.01615876058757951
pro-fmrfamide-related_neuropeptide_ff,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
xanthine_dehydrogenase/oxidase,0.0,0.0,0.009122512194247862,0.009520650646097334,0.0
dual_specificity_tyrosine-phosphorylation-regulated_kinase_1a,0.008889534093729655,0.01936176122536885,0.014458693820409874,0.0,0.0187610534473784
gtp_cyclohydrolase_1,0.04947427777650471,0.041910941129955595,0.054345543709317164,0.04467562549923793,0.05022359003870899
unconventional_myosin-ic,0.0,0.0,0.0,0.0,0.008078829764618557
thrombospondin-3,0.0,0.0,0.0,0.0,0.008078829764618557
myotilin,0.02656557676107199,0.04927153483431464,0.02726027239260197,0.0,0.05506833655589129
cadherin-9,0.008887701306554984,0.02884187944819787,0.033789992745223166,0.0,0.02794693450547424
"carnitine_o-palmitoyltransferase_1,_brain_isoform",0.00889083895370241,0.0,0.0,0.0,0.0
nidogen-1,0.03543332487806255,0.054471775266145744,0.027226697814424383,0.026590090993744164,0.05208114537648601
estradiol_17-beta-dehydrogenase_11,0.0,0.0,0.0,0.009520741257340384,0.0
"troponin_t,_fast_skeletal_muscle",0.0,0.008337093589256286,0.0,0.0,0.0
iroquois-class_homeodomain_protein_irx-6,0.0,0.008337093589256286,0.0,0.0,0.0
gtp-binding_nuclear_protein_ran,0.008889802173444279,0.019362345113722184,0.0,0.0,0.01876161922032006
creatine_kinase_b-type,0.04016629015833537,0.049616705550311085,0.03552212608653962,0.03710354373636702,0.04819017618712847
growth/differentiation_factor_5,0.04982784615725121,0.048101023158671964,0.04174351227667788,0.02841069410946847,0.05202027499168166
insulin-like_growth_factor-binding_protein_1,0.08859814366356632,0.0858375426513388,0.08573167424289092,0.09239577986071251,0.1097068785988891
solute_carrier_family_22_member_6,0.028162129236145115,0.03478772186823277,0.009110159691442176,0.0,0.04287330951783287
mucin-17,0.008889288577161866,0.021557698082242793,0.0,0.009519112661230676,0.020888417729217186
"1-phosphatidylinositol_4,5-bisphosphate_phosphodiesterase_epsilon-1",0.00888272811311958,0.031773779321056295,0.009114307025547682,0.00951208737503523,0.03663448144700188
prostaglandin_e_synthase,0.04167927142907422,0.07454061735651024,0.0507177630286776,0.03427837269573859,0.07246614619525964
neprilysin,0.07211024958059455,0.07897344748839617,0.08327066270509588,0.0731836254441834,0.08051464677625672
retinoic_acid_receptor_gamma,0.026638388084080814,0.040160386891784756,0.01443240020969696,0.02457485207825454,0.04455925698970624
tyrosine-protein_phosphatase_non-receptor_type_22,0.014091756984399923,0.013213704428125169,0.009121653689861092,0.01509083850010315,0.012804199832301966
glutathione_peroxidase_2,0.0328162871158605,0.050013783454315834,0.023485547712176303,0.009475526614067982,0.05026442411602715
homeobox_protein_cut-like_1,0.0,0.008336803805029182,0.0,0.0,0.016159889941789907
"phosphatidylinositol_3,4,5-trisphosphate_5-phosphatase_1",0.0,0.04292180495065682,0.0,0.02852413985109337,0.042859412795649324
grb2-related_adapter_protein_2,0.014088355965001614,0.02642619870860319,0.009119452195669968,0.01508719635423501,0.031593928682929075
myeloid_cell_nuclear_differentiation_antigen,0.008889346978275176,0.01936135368041621,0.014458389479930738,0.0,0.0208885549625672
rho_guanine_nucleotide_exchange_factor_25,0.0,0.0,0.0,0.0,0.02991079069559766
oxytocin_receptor,0.06011640545581237,0.04183270286836109,0.0535976860869141,0.048471397524812485,0.06361770099102361
epsilon-sarcoglycan,0.04751802243483544,0.03465806147034858,0.04809920080109116,0.041796789599406234,0.041775574237903026
interleukin-9,0.03708276993934799,0.03825302429740115,0.03151306842563821,0.03970125856349841,0.04315173700915382
complement_component_c9,0.014088645696470987,0.02341250200367077,0.009119639740071253,0.015087506627170991,0.02562246962363775
arf_gtpase-activating_protein_git1,0.02666571434059779,0.03410001243011378,0.018227843995954916,0.009508972555139257,0.039753688344996006
protein_s100-a4,0.03075448900928016,0.03777040232345233,0.014442577118528461,0.009508764591259091,0.03849178824131757
chloride_intracellular_channel_protein_3,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
c-type_lectin_domain_family_11_member_a,0.026649437413353946,0.03607949957692276,0.023554058749402453,0.030177678906791457,0.03893280494552287
mu-type_opioid_receptor,0.05887135794373948,0.05752200998536069,0.03656194839193862,0.037366492839380615,0.06921958818338304
glucose-6-phosphate_exchanger_slc37a4,0.029547307289885225,0.008328516953390807,0.03571051112731057,0.028574492564077403,0.012792422104340215
peptidoglycan_recognition_protein_1,0.0,0.019359830690616704,0.0,0.009519565165150411,0.022687382811323077
toll-like_receptor_2,0.05746856981297178,0.06024162322338346,0.051922096610464666,0.05068881266267357,0.06742598191964413
interferon-induced_helicase_c_domain-containing_protein_1,0.04788126191170376,0.05088604461243232,0.04506099127404107,0.037900029197790126,0.05753621252771454
serine/threonine-protein_kinase_sik1,0.0,0.0,0.009122512194247862,0.009520650646097334,0.0
set-binding_protein,0.017783317435177946,0.016674664757278745,0.018247320820371424,0.009519133086954155,0.012803363789834321
dystrobrevin_alpha,0.022973905727460005,0.01320390224480583,0.03272756783021422,0.03417058237926819,0.026835158824522625
tumor_necrosis_factor_receptor_superfamily_member_9,0.008889543927919113,0.01936077086675059,0.018246509401405462,0.0,0.018760234760412726
voltage-dependent_l-type_calcium_channel_subunit_beta-3,0.008890615468158603,0.008336866906611819,0.0,0.0,0.012805247452088496
disks_large-associated_protein_2,0.0,0.0,0.0,0.0,0.012805013096438524
fibroblast_growth_factor_4,0.02057784593517426,0.04755567733229686,0.01818405472834858,0.024544307081907,0.04862887333188696
serine/threonine-protein_kinase_mrck_beta,0.0,0.0,0.0,0.0,0.008078829764618557
"proline_dehydrogenase_1,_mitochondrial",0.02496409327339141,0.008332835149959583,0.023583919242060485,0.0302118358198393,0.008074695379884405
tensin-1,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
"cgmp-inhibited_3',5'-cyclic_phosphodiesterase_b",0.0,0.0,0.009122570110257047,0.0,0.008078752875914726
geminin,0.047930090769837966,0.06394624160513741,0.04138944532855404,0.021797512683117942,0.06337997164507797
mitogen-activated_protein_kinase_kinase_kinase_8,0.0,0.02884745936549834,0.0,0.0,0.028974104015652823
maternal_embryonic_leucine_zipper_kinase,0.008886912245394481,0.026442330878543963,0.014454429423432244,0.009516567961548823,0.028988040162262863
protein_delta_homolog_1,0.014091078401970795,0.013213258435112299,0.014458502854658887,0.01508976017669305,0.016158213110104378
galactoside_3(4)-l-fucosyltransferase,0.0,0.01667517853902835,0.0,0.009519426391612648,0.022689347069617543
zinc_transporter_zip8,0.0,0.0,0.0,0.0,0.008078829764618557
kinetochore_protein_ndc80_homolog,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
cryptochrome-1,0.0,0.01936166929308837,0.0,0.0,0.022689118213359744
aromatic-l-amino-acid_decarboxylase,0.053391298779215765,0.06378781371406363,0.05706689728232683,0.053445365549044714,0.06620246695078673
"beta-1,3-galactosyltransferase_1",0.0,0.013214274569263941,0.0,0.0,0.01280483978092903
prostaglandin_g/h_synthase_1,0.06988760533516596,0.09981424300686836,0.05637636292621377,0.05349483932034477,0.10778595658922188
serpin_a12,0.06618270330430258,0.07289675429308615,0.056471767036569545,0.04377127185539048,0.08453903528621651
rho_guanine_nucleotide_exchange_factor_3,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
cd82_antigen,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
"beta-1,4-galactosyltransferase_5",0.008890594840718401,0.0,0.009122378844217457,0.009520511476203548,0.008078583494802963
sodium/potassium/calcium_exchanger_4,0.0,0.008336965924710053,0.009122508357410767,0.0,0.008078698188915507
transient_receptor_potential_cation_channel_subfamily_v_member_6,0.03161912450847005,0.05284022095323295,0.0474774211443745,0.051519897109173166,0.058050903677918195
collagen_alpha-2(xi)_chain,0.0,0.0,0.018248503233669073,0.0,0.0
ral_guanine_nucleotide_dissociation_stimulator,0.008888516320328407,0.019359544474145587,0.0,0.022109362515991184,0.024246915030980646
methylated-dna--protein-cysteine_methyltransferase,0.0,0.0,0.0,0.0,0.008078829764618557
erbb_receptor_feedback_inhibitor_1,0.030746408681517234,0.00833018226219623,0.0,0.0,0.04503530478951595
von_willebrand_factor_a_domain-containing_protein_5a,0.0,0.01667502519479924,0.0,0.0,0.01615826730474123
friend_leukemia_integration_1_transcription_factor,0.020648223585254918,0.01321237404562912,0.018246245447666374,0.00951924839680515,0.016157131608988528
hepatocyte_nuclear_factor_1-alpha,0.06495595588011291,0.07998303188124008,0.06329760497416283,0.057734731860212676,0.08356460769162632
protein-glutamine_gamma-glutamyltransferase_2,0.09791738149221076,0.07643794428429498,0.09827233275201447,0.07899509809943488,0.08496007720138943
very_low-density_lipoprotein_receptor,0.026580686978862584,0.048474481308711515,0.034662453376099744,0.03517837142876912,0.047785551826898275
telomerase-binding_protein_est1a,0.0,0.0,0.0,0.0,0.008078829764618557
egl_nine_homolog_1,0.017779601753958013,0.02502061057067345,0.0,0.009517144140618907,0.0279686676520626
sex_hormone-binding_globulin,0.09317765734705569,0.10362229786318636,0.06094905620848583,0.0506452753807198,0.12986314688008363
proteasome_subunit_alpha_type-5,0.008890169015144578,0.016676280513157872,0.0,0.0,0.016159200762036505
peptidase_inhibitor_16,0.008890292352135697,0.01321430528147406,0.009122068469546593,0.009520187555692642,0.012804782064664658
antileukoproteinase,0.04917002636142414,0.04997691387382287,0.023333278327023196,0.03691822798056393,0.06024106683004823
lysosomal_acid_lipase/cholesteryl_ester_hydrolase,0.020631638806681653,0.030873615731903146,0.021168132069462723,0.026730625044732316,0.03372779846704463
26s_protease_regulatory_subunit_10b,0.0,0.0,0.0,0.0,0.008078829764618557
adp-ribosylation_factor_6,0.008889982835362806,0.013213845223585667,0.0,0.0,0.02089004912583428
triadin,0.02063814693167046,0.016665594314424704,0.038127741590935946,0.01508164479298001,0.018750370442343258
integrin_beta-8,0.008890727241735511,0.008336971718414523,0.0,0.0,0.008078703803138984
"lipoyltransferase_1,_mitochondrial",0.0,0.0,0.009122622981627181,0.0,0.0
s-formylglutathione_hydrolase,0.04736146059358502,0.033134314245035844,0.05576699332274278,0.05122890866385002,0.043754775520612646
artemin,0.03070086919910782,0.04597028205536887,0.0,0.018991283049429698,0.04859372477716992
d(2)_dopamine_receptor,0.06698411512893408,0.07103959206593514,0.045702540440807224,0.03526014202891929,0.08362520565419554
c-x-c_chemokine_receptor_type_2,0.02950642281483299,0.04176255305785879,0.014433037133968972,0.028536297516925508,0.043989611847744026
transmembrane_protein_241,0.0,0.008336965924710053,0.009122508357410767,0.0,0.008078698188915507
alpha-1b_adrenergic_receptor,0.0,0.02886452141328517,0.0,0.0,0.02561900652028446
protein_kinase_c_beta_type,0.04542923206232274,0.05781805378773597,0.041047379402074965,0.03499938531191132,0.056422325838210274
chromodomain-helicase-dna-binding_protein_8,0.0,0.00833679383116437,0.014460325908953225,0.0,0.008078531426591134
t-box_transcription_factor_tbx5,0.0,0.008336864679815573,0.009122397572815463,0.009520531022183308,0.008078600080448582
aldo-keto_reductase_family_1_member_b10,0.008887639412861177,0.026441385335012828,0.0,0.0,0.029920664208437597
four_and_a_half_lim_domains_protein_2,0.008889215700239268,0.01667449227417712,0.02118667856602456,0.00951903462083064,0.018760381488957693
ubiquitin_carboxyl-terminal_hydrolase_22,0.0,0.0,0.0,0.0,0.008078829764618557
"dna_polymerase_subunit_gamma-2,_mitochondrial",0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
myosin-binding_protein_h,0.04214216221880048,0.04684772344860478,0.043274100933879275,0.05189809048678523,0.05277068031323561
integrin_alpha-4,0.022982959316871013,0.026436621166634623,0.018240609224845005,0.019038191260003858,0.026848354829867405
prokineticin-1,0.02291678463168552,0.045912181324155935,0.030225459017351484,0.03154855757828053,0.05163189276686715
leiomodin-2,0.008890642627273338,0.008336892374131549,0.009122427876601185,0.0,0.008078626916832747
transcription_factor_coe1,0.020645003746170405,0.01935716524791814,0.02118396404379243,0.01508665551613466,0.024243935162510423
alpha-actinin-1,0.02064843882990434,0.01667419778579497,0.009121263667192386,0.0,0.0187601589358631
mucosa-associated_lymphoid_tissue_lymphoma_translocation_protein_1,0.01409268333121742,0.008336732846888689,0.009122253318060419,0.0,0.00807847233152442
cullin-1,0.008880191668107426,0.04320569749370902,0.009111704453646372,0.0,0.0421809890217597
sortilin-related_receptor,0.020569657445975782,0.05169252721230691,0.0,0.0,0.04554283374074779
ski_family_transcriptional_corepressor_1,0.0,0.008337093589256286,0.0,0.0,0.0
calbindin,0.06693575339949222,0.07945993541400023,0.06506945833453114,0.06645134592902759,0.07890476135845657
lumican,0.052857864288323814,0.06822213744608467,0.05360768974539616,0.050784720923598835,0.06999910185818844
nuclear_receptor_coactivator_3,0.034569094934106766,0.05388469814994594,0.0,0.02197532079881816,0.057216951941823115
calnexin,0.0206001896111757,0.041398844255452524,0.0326890094886003,0.022064893282280545,0.04430155331008882
polypyrimidine_tract-binding_protein_2,0.0,0.008336803805029182,0.0,0.0,0.016159889941789907
exportin-1,0.014085691861926954,0.027712720621028957,0.014453046323958435,0.0,0.03079407970253011
low-density_lipoprotein_receptor-related_protein_4,0.02667244831771365,0.03087067464478345,0.023572717673146677,0.009510696382950733,0.0349736380343045
tumor_necrosis_factor_receptor_superfamily_member_12a,0.00888761941964415,0.02155365015495297,0.0,0.0,0.032355662961907956
laminin_subunit_gamma-1,0.0,0.0,0.009122570110257047,0.0,0.008078752875914726
phospholipid_scramblase_1,0.0,0.03087663526639436,0.0,0.0,0.029914898097653
low_affinity_immunoglobulin_gamma_fc_region_receptor_ii-a,0.049108705683473836,0.048662273117550656,0.04884549698497606,0.05334529424061305,0.05273847119838743
poly(adp-ribose)_glycohydrolase_arh3,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
endophilin-b1,0.0,0.058143637056945086,0.0,0.0,0.05427082721110285
glucokinase_regulatory_protein,0.03632499199940361,0.04178507740992214,0.03561315695274242,0.018977043664141623,0.046090598982522386
gtpase_imap_family_member_6,0.0,0.0,0.0,0.0,0.008078829764618557
angiotensin-converting_enzyme,0.07647142287250408,0.19043678749802134,0.06123324910254346,0.051189439808277115,0.18943832827950888
plasma_membrane_calcium-transporting_atpase_4,0.0,0.02885546037019122,0.0,0.0,0.029914393830498792
stromelysin-1,0.0750364815573981,0.125861574600873,0.06297412822066535,0.04735010387079203,0.13943606337506778
adrenocorticotropic_hormone_receptor,0.053046961406434515,0.052864655654132314,0.06059106769072573,0.05568926741695446,0.05747464088518501
vinculin,0.055952966079425875,0.06121719977809428,0.051261953880707305,0.0490584320550175,0.06600336016979982
fos-related_antigen_1,0.013958115297368531,0.060615179412858204,0.009035146862573434,0.02438711024434881,0.060138243760187934
prokineticin_receptor_2,0.022981599026850177,0.029888008249310892,0.028927655820956032,0.02460153956709315,0.03158039600305175
filamin-a,0.0472368208105661,0.04537665080206477,0.05326198518644925,0.05466011851857124,0.05079478841516212
nexilin,0.014078204605224447,0.033374087905603686,0.018230795658170942,0.0095111880873948,0.04086603536611718
amp_deaminase_3,0.008890028762054802,0.008336316743271812,0.009121798007488588,0.0,0.020890157046273474
